"","opa_number","street_address","zip_code","principal_due","penalty_due","interest_due","other_charges_due","total_due","is_actionable","payment_agreement","num_years_owed","most_recent_year_owed","oldest_year_owed","year_of_last_assessment","taxable_assessment","mailing_city","mailing_state","general_building_description","building_category","exempt_abatement_assessment","homestead_value","net_tax_value_after_homestead","sheriff_sale","liens_sold_1990s","liens_sold_2015","assessment_under_appeal","year_month","full_address","latitude","longitude","delinquent"
"5703",341254500,"112 N FELTON ST",19139,568.17,36.88,54.89,233.47,893.41,TRUE,FALSE,2,2021,2020,2022,63000,NA,NA,"house","residential",0,629.91,251.96,"N",FALSE,"N",FALSE,202206,"112 N Felton St, Philadelphia, PA, USA",39.964388,-75.24539691,1
"5704",341258600,"324 N FELTON ST",19139,6067.8,412.15,1396.5,2257.32,10133.77,TRUE,FALSE,5,2021,2017,2022,78300,"MEDIA","PA","house","residential",0,0,1096.04,"N",FALSE,"N",FALSE,202206,"324 N Felton St, Philadelphia, PA, USA",39.96759328,-75.24472291,1
"5705",371316700,"1029 W NEVADA ST",19133,2116.13,141.39,312.25,702.34,3272.11,TRUE,FALSE,4,2021,2016,2022,41900,"SILVER SPRING","MD","house","residential",0,0,586.52,"N",FALSE,"N",FALSE,202206,"1029 W Nevada St, Philadelphia, PA, USA",39.9865717,-75.14957935,1
"5706",371319800,"1135 W NEVADA ST",19133,1756.05,142.86,222.03,1089.4,3210.34,TRUE,FALSE,7,2021,2014,2022,52000,NA,NA,"house","residential",0,0,727.9,"Y",FALSE,"N",FALSE,202206,"1135 W Nevada St, Philadelphia, PA, USA",39.986787,-75.15123754,1
"5707",31028300,"5916 CHESTNUT ST",19139,854.44,185.92,247.29,830.61,2118.26,TRUE,FALSE,8,2021,2013,2022,47700,NA,NA,"house","residential",0,0,667.7,"N",FALSE,"N",FALSE,202206,"5916 Chestnut St, Philadelphia, PA, USA",39.96021437,-75.23970209,1
"5708",61175500,"318 WIOTA ST",19104,0,0,0,15.43,15.43,TRUE,FALSE,1,2015,2015,2022,149400,NA,NA,"house","residential",0,0,2091.3,"N",FALSE,"N",FALSE,202206,"318 Wiota St, Philadelphia, PA, USA",39.95936529,-75.20288682,1
"5709",61204300,"517 BUDD ST",19104,0,0,0,52,52,TRUE,FALSE,1,2020,2020,2022,66200,NA,NA,"house","residential",0,629.91,296.76,"N",FALSE,"N",FALSE,202206,"517 Budd St, Philadelphia, PA, USA",39.96166733,-75.20459709,1
"5710",433284100,"4253 N MARSHALL ST",19140,0,0,0,74.75,74.75,TRUE,FALSE,1,2020,2020,2022,47500,NA,NA,"house","residential",0,0,664.9,"N",FALSE,"N",FALSE,202206,"4253 N Marshall St, Philadelphia, PA, USA",40.01623785,-75.13772845,1
"5711",433285400,"4321 N MARSHALL ST",19140,148.36,9.63,14.33,17.24,189.56,TRUE,FALSE,2,2021,2020,2022,49700,NA,NA,"house","residential",0,629.91,65.79,"N",FALSE,"N",FALSE,202206,"4321 N Marshall St, Philadelphia, PA, USA",40.01733413,-75.13749051,1
"5712",552281100,"6014 MONTAGUE ST",19135,6590.07,448.05,1539.47,2417.91,10995.5,TRUE,FALSE,5,2021,2017,2022,127300,NA,NA,"house","residential",0,629.91,1152.04,"N",FALSE,"N",FALSE,202206,"6014 Montague St, Philadelphia, PA, USA",40.02261917,-75.06288078,1
"5713",591133400,"909 E RITTENHOUSE ST",19138,3762.6,244.19,363.48,1002.47,5372.74,TRUE,FALSE,2,2021,2020,2022,119200,NA,NA,"house","residential",0,629.91,1038.65,"N",FALSE,"N",FALSE,202206,"909 E Rittenhouse St, Philadelphia, PA, USA",40.04844788,-75.16500374,1
"5714",341267600,"213 N 63RD ST",19139,0,0,0,0.41,0.41,TRUE,FALSE,1,2019,2019,2022,96300,NA,NA,"house","residential",0,0,1348.01,"N",FALSE,"N",FALSE,202206,"213 N 63rd St, Philadelphia, PA, USA",39.96601679,-75.2459873,1
"5715",342006300,"5909 W GIRARD AVE",19151,0,0,0,0.49,0.49,TRUE,FALSE,1,2019,2019,2022,100200,NA,NA,"house","residential",0,0,1402.6,"N",FALSE,"N",FALSE,202206,"5909 W Girard Ave, Philadelphia, PA, USA",39.97014524,-75.23793233,1
"5716",342027400,"6216 MASTER ST",19151,506.58,131.88,332.26,458.65,1429.37,TRUE,FALSE,4,2021,2016,2022,82100,NA,NA,"house","residential",0,0,1149.24,"N",FALSE,"N",FALSE,202206,"6216 Master St, Philadelphia, PA, USA",39.97228334,-75.24349463,1
"5717",342030800,"6137 MASTER ST",19151,0,0,0,0.01,0.01,TRUE,FALSE,1,2014,2014,2022,66900,NA,NA,"house","residential",0,0,936.47,"N",FALSE,"N",FALSE,202206,"6137 Master St, Philadelphia, PA, USA",39.97253294,-75.24232138,1
"5718",342038100,"6013 MEDIA ST",19151,2150.23,265.21,439.95,837.71,3693.1,TRUE,FALSE,3,2021,2019,2022,87400,"PHILADELPHIA","PA","house","residential",0,0,1223.43,"N",FALSE,"N",FALSE,202206,"6013 Media St, Philadelphia, PA, USA",39.97440597,-75.24010553,1
"5719",511096300,"5331 MALCOLM ST",19143,2720.96,184.41,603.02,853.82,4362.21,TRUE,FALSE,5,2021,2017,2022,37600,"PHILADELPHIA","PA","house","residential",0,0,526.32,"N",FALSE,"N",FALSE,202206,"5331 Malcolm St, Philadelphia, PA, USA",39.94546666,-75.22837699,1
"5720",511099400,"5312 MALCOLM ST",19143,166.47,15.08,14.65,238.85,435.05,TRUE,FALSE,2,2021,2020,2022,63100,NA,NA,"house","residential",0,629.91,253.36,"N",FALSE,"N",FALSE,202206,"5312 Malcolm St, Philadelphia, PA, USA",39.94551349,-75.22808948,1
"5721",511109100,"5336 HADFIELD ST",19143,4003.23,316.91,1038.16,1481.65,6839.95,TRUE,FALSE,7,2021,2015,2022,63100,"PHILADELPHIA","PA","house","residential",0,0,883.27,"N",FALSE,"N",FALSE,202206,"5336 Hadfield St, Philadelphia, PA, USA",39.94510152,-75.22777448,1
"5722",511126600,"5243 PENTRIDGE ST",19143,362.37,158.31,277.39,573.63,1371.7,TRUE,FALSE,5,2021,2017,2022,65400,NA,NA,"house","residential",0,0,915.47,"N",FALSE,"N",FALSE,202206,"5243 Pentridge St, Philadelphia, PA, USA",39.9449329,-75.22520548,1
"5723",511127600,"5319 PENTRIDGE ST",19143,0,46.41,0,149.03,195.44,TRUE,FALSE,4,2016,2010,2022,22600,NA,NA,"house","residential",0,0,316.35,"N",FALSE,"N",FALSE,202206,"5319 Pentridge St, Philadelphia, PA, USA",39.9445076,-75.22665845,1
"5724",511128900,"5345 PENTRIDGE ST",19143,0,0,24.05,4.37,28.42,TRUE,FALSE,5,2020,2016,2022,26400,NA,NA,"house","residential",0,0,369.55,"N",FALSE,"N",FALSE,202206,"5345 Pentridge St, Philadelphia, PA, USA",39.94427499,-75.2269909,1
"5725",61231900,"521 N HOLLY ST",19104,0,38.9,36.7,129.5,205.1,TRUE,FALSE,2,2017,2016,2022,75700,NA,NA,"house","residential",0,629.91,429.74,"N",FALSE,"N",FALSE,202206,"521 N Holly St, Philadelphia, PA, USA",39.96146228,-75.20601024,1
"5726",61243100,"323 N 42ND ST",19104,2005.24,172.5,242.04,651.42,3071.2,TRUE,FALSE,2,2021,2020,2022,156800,NA,NA,"house","residential",0,629.91,1564.98,"N",FALSE,"N",FALSE,202206,"323 N 42nd St, Philadelphia, PA, USA",39.95912721,-75.20624624,1
"5727",61244600,"423 N 42ND ST",19104,0,109.1,115.66,333.91,558.67,TRUE,FALSE,3,2021,2019,2022,158400,NA,NA,"house","residential",0,629.91,1587.37,"N",FALSE,"N",FALSE,202206,"423 N 42nd St, Philadelphia, PA, USA",39.96032353,-75.2064475,1
"5728",61262100,"653 BROOKLYN ST",19104,2228.47,144.15,210.93,671.88,3255.43,TRUE,FALSE,2,2021,2020,2022,73600,"PHILADELPHIA","PA","house","residential",0,0,1030.25,"N",FALSE,"N",FALSE,202206,"653 Brooklyn St, Philadelphia, PA, USA",39.96398759,-75.20790895,1
"5729",61262600,"663 BROOKLYN ST",19104,0,0,0,0.01,0.01,TRUE,FALSE,1,2018,2018,2022,82300,NA,NA,"house","residential",0,0,1152.04,"N",FALSE,"N",FALSE,202206,"663 Brooklyn St, Philadelphia, PA, USA",39.96413493,-75.20792737,1
"5730",365274900,"1634 ELLSWORTH ST",19146,12840.33,1215.78,2482.09,3300.61,19838.81,TRUE,FALSE,3,2021,2019,2022,392700,NA,NA,"house","residential",0,0,5497.01,"N",FALSE,"N",FALSE,202206,"1634 Ellsworth St, Philadelphia, PA, USA",39.93728193,-75.17082932,1
"5731",365284700,"1644 ANNIN ST",19146,6276.57,435.11,892.25,1157.32,8761.25,TRUE,FALSE,4,2021,2018,2022,138500,NA,NA,"house","residential",0,0,1938.72,"N",FALSE,"N",FALSE,202206,"1644 Annin St, Philadelphia, PA, USA",39.93678311,-75.17107398,1
"5732",365300500,"1718 FEDERAL ST",19146,9695.99,645.14,1359.49,992.85,12693.47,TRUE,FALSE,3,2021,2019,2022,208600,"PHILADELPHIA","PA","house","residential",0,0,2919.98,"N",FALSE,"N",FALSE,202206,"1718 Federal St, Philadelphia, PA, USA",39.93648359,-75.17236643,1
"5733",365317900,"1625 LATONA ST",19146,7199.23,497.14,1127.04,1925.43,10748.84,TRUE,FALSE,4,2021,2018,2022,149200,NA,NA,"house","residential",0,0,2088.5,"N",FALSE,"N",FALSE,202206,"1625 Latona St, Philadelphia, PA, USA",39.93549606,-75.17104751,1
"5734",365360400,"1519 DICKINSON ST",19146,1608.33,220.22,397.42,832.31,3058.28,TRUE,FALSE,4,2021,2018,2022,68400,NA,NA,"house","residential",127800,0,957.46,"N",FALSE,"N",FALSE,202206,"1519 Dickinson St, Philadelphia, PA, USA",39.9320747,-75.17047794,1
"5735",342051700,"6033 LANSDOWNE AVE",19151,137.66,15.26,34.69,494.23,681.84,TRUE,FALSE,7,2021,2012,2022,94800,"BERKLEY","CA","house","residential",0,0,1327.01,"N",FALSE,"N",FALSE,202206,"6033 Lansdowne Ave, Philadelphia, PA, USA",39.97586886,-75.24119794,1
"5736",381028700,"2809 N TAYLOR ST",19132,476.49,70.04,81.17,433.65,1061.35,TRUE,FALSE,3,2021,2017,2022,29600,"PHILADELPHIA","PA","house","residential",0,0,414.34,"N",FALSE,"N",FALSE,202206,"2809 N Taylor St, Philadelphia, PA, USA",39.99791441,-75.17134178,1
"5737",381029700,"2829 N TAYLOR ST",19132,266.91,31.48,38.69,214.1,551.18,TRUE,FALSE,2,2021,2020,2022,17700,NA,NA,"house","residential",0,0,247.76,"N",FALSE,"N",FALSE,202206,"2829 N Taylor St, Philadelphia, PA, USA",39.99819444,-75.17127729,1
"5738",381030300,"2841 N TAYLOR ST",19132,435.37,86.2,133.48,549.55,1204.6,TRUE,FALSE,4,2021,2018,2022,17700,"PHILADELPHIA","PA","house","residential",0,0,247.76,"N",FALSE,"N",FALSE,202206,"2841 N Taylor St, Philadelphia, PA, USA",39.99836246,-75.17123859,1
"5739",421076100,"439 E MENTOR ST",19120,2569.04,171.97,387.95,682.75,3811.71,TRUE,FALSE,3,2021,2019,2022,48800,"PHILA","PA","house","residential",0,0,683.1,"N",FALSE,"N",FALSE,202206,"439 E Mentor St, Philadelphia, PA, USA",40.02166875,-75.11732433,1
"5740",511148300,"5022 FLORENCE AVE",19143,1969.42,145.57,220.31,636.17,2971.47,TRUE,FALSE,2,2021,2020,2022,78500,NA,NA,"house","residential",0,0,1098.84,"N",FALSE,"N",FALSE,202206,"5022 Florence Ave, Philadelphia, PA, USA",39.94627923,-75.22191994,1
"5741",511149000,"5036 FLORENCE AVE",19143,6136.01,486.3,1004.58,1804.48,9431.37,TRUE,FALSE,4,2021,2018,2022,128800,NA,NA,"house","residential",0,0,1802.94,"N",FALSE,"N",FALSE,202206,"5036 Florence Ave, Philadelphia, PA, USA",39.94616671,-75.22208402,1
"5742",511151200,"5236 FLORENCE AVE",19143,6846.59,519.01,3963.53,1754.85,13083.98,TRUE,FALSE,12,2021,2010,2022,72600,NA,NA,"house","residential",0,629.91,386.34,"Y",FALSE,"N",FALSE,202206,"5236 Florence Ave, Philadelphia, PA, USA",39.94446557,-75.22450859,1
"5743",511170000,"1107 DIVINITY ST",19143,3104.97,206.59,434.93,998.11,4744.6,TRUE,FALSE,3,2021,2019,2022,66900,"SHARON HILL","PA","house","residential",0,0,936.47,"N",FALSE,"N",FALSE,202206,"1107 Divinity St, Philadelphia, PA, USA",39.94383151,-75.21937752,1
"5744",511174000,"1013 S 51ST ST",19143,2919.13,225.58,421.3,504.78,4070.79,TRUE,FALSE,3,2021,2019,2022,73200,"PHILADELPHIA","PA","house","residential",0,0,1024.65,"N",FALSE,"N",FALSE,202206,"1013 S 51st St, Philadelphia, PA, USA",39.94445618,-75.22135827,1
"5745",61281600,"747 N 43RD ST",19104,4501.35,310.84,939.06,1454.46,7205.71,TRUE,FALSE,4,2021,2018,2022,95100,"POTTSTOWN","PA","house","residential",0,0,1331.21,"N",FALSE,"N",FALSE,202206,"747 N 43rd St, Philadelphia, PA, USA",39.96593902,-75.20943763,1
"5746",61290400,"777 PALLAS ST",19104,443.05,50.51,73.71,425.85,993.12,TRUE,FALSE,3,2021,2019,2022,17500,"WHITE PLAINS","NY","house","residential",0,0,244.97,"N",FALSE,"N",FALSE,202206,"777 Pallas St, Philadelphia, PA, USA",39.96650837,-75.21057558,1
"5747",463262700,"822 S ALDEN ST",19143,441.92,28.68,42.68,308.21,821.49,TRUE,FALSE,2,2021,2020,2022,59000,"SPRINGFIELD","PA","house","residential",0,629.91,195.97,"N",FALSE,"N",FALSE,202206,"822 S Alden St, Philadelphia, PA, USA",39.94840543,-75.23834577,1
"5748",463272000,"909 S CECIL ST",19143,0,45.53,157.35,89.61,292.49,TRUE,FALSE,2,2013,2011,2022,58000,"PHILADELPHIA","PA","house","residential",0,629.91,181.97,"N",FALSE,"N",FALSE,202206,"909 S Cecil St, Philadelphia, PA, USA",39.94717043,-75.23903759,1
"5749",463274500,"724 S CECIL ST",19143,1490.48,101.8,374.36,1141.05,3107.69,TRUE,FALSE,9,2021,2012,2022,60600,NA,NA,"house","residential",0,629.91,218.37,"N",FALSE,"N",FALSE,202206,"724 S Cecil St, Philadelphia, PA, USA",39.94976383,-75.23865773,1
"5750",365364600,"1516 DICKINSON ST",19146,9385.09,624.48,1316.8,970.4,12296.77,TRUE,FALSE,3,2021,2019,2022,201700,"ELKINS PARK","PA","house","residential",0,0,2823.4,"N",FALSE,"15-Dec",FALSE,202206,"1516 Dickinson St, Philadelphia, PA, USA",39.93195429,-75.1704417,1
"5751",365396500,"1730 WATKINS ST",19145,1626.65,163.09,312.54,702.08,2804.36,TRUE,FALSE,3,2021,2017,2022,132400,NA,NA,"house","residential",0,0,1853.34,"N",FALSE,"N",FALSE,202206,"1730 Watkins St, Philadelphia, PA, USA",39.92945964,-75.17407867,1
"5752",421110800,"214 E ROCKLAND ST",19120,1576.36,102.29,152.21,545.38,2376.24,TRUE,FALSE,2,2021,2020,2022,50000,NA,NA,"house","residential",0,0,699.9,"N",FALSE,"N",FALSE,202206,"214 E Rockland St, Philadelphia, PA, USA",40.02424386,-75.12122664,1
"5753",421166200,"348 E SHELDON ST",19120,1798.8,529.72,1003.65,856.81,4188.98,TRUE,FALSE,9,2021,2010,2022,92800,NA,NA,"house","residential",0,629.91,669.1,"N",FALSE,"N",FALSE,202206,"348 E Sheldon St, Philadelphia, PA, USA",40.02788829,-75.11838558,1
"5754",511201700,"1224 S 52ND ST",19143,0,0,0,61.53,61.53,TRUE,FALSE,1,2014,2014,2022,87500,NA,NA,"house","residential",0,0,1224.83,"N",FALSE,"N",FALSE,202206,"1224 S 52nd St, Philadelphia, PA, USA",39.94231283,-75.22110626,1
"5755",191354601,"2427 N FAIRHILL ST",19133,801.76,52.03,77.46,294.31,1225.56,TRUE,FALSE,2,2021,2020,2022,25400,"PHILADELPHIA","PA","house","residential",0,0,355.55,"N",FALSE,"N",FALSE,202206,"2427 N Fairhill St, Philadelphia, PA, USA",39.98809174,-75.14234353,1
"5756",192135901,"2859 N 4TH ST",19133,4086.21,283.61,1418.25,1378.89,7166.96,TRUE,FALSE,6,2021,2016,2022,15100,"PHILADELPHIA","PA","house","residential",0,0,211.37,"N",FALSE,"N",FALSE,202206,"2859 N 4th St, Philadelphia, PA, USA",39.99430011,-75.13773275,1
"5757",463276700,"814 S CECIL ST",19143,6003.43,413.73,2152.92,2586.78,11156.86,TRUE,FALSE,7,2021,2015,2022,40500,NA,NA,"house","residential",0,0,566.92,"N",FALSE,"N",FALSE,202206,"814 S Cecil St, Philadelphia, PA, USA",39.94859342,-75.23889619,1
"5758",463278000,"840 S CECIL ST",19143,2310.59,149.96,223.21,526.89,3210.65,TRUE,FALSE,2,2021,2020,2022,73200,"PHILADELPHIA","PA","house","residential",0,0,1024.65,"N",FALSE,"N",FALSE,202206,"840 S Cecil St, Philadelphia, PA, USA",39.94822231,-75.2389724,1
"5759",463279200,"912 S CECIL ST",19143,305.38,19.29,26.6,262.6,613.87,TRUE,FALSE,3,2021,2019,2022,58000,"LEWISBURG","PA","house","residential",0,629.91,181.97,"N",FALSE,"N",FALSE,202206,"912 S Cecil St, Philadelphia, PA, USA",39.94714208,-75.23919488,1
"5760",371040600,"2329 N MARSHALL ST",19133,360.67,26.9,52.84,192.14,632.55,TRUE,FALSE,1,2020,2020,2022,25100,"PHILADELPHIA","PA","house","residential",0,0,351.35,"N",FALSE,"N",FALSE,202206,"2329 N Marshall St, Philadelphia, PA, USA",39.98681966,-75.14415636,1
"5761",371046900,"2545 N MARSHALL ST",19133,0,0,0,70.33,70.33,TRUE,FALSE,1,2020,2020,2022,31200,"PHILADELPHIA","PA","house","residential",0,0,436.74,"N",FALSE,"N",FALSE,202206,"2545 N Marshall St, Philadelphia, PA, USA",39.99003521,-75.14344825,1
"5762",371054700,"2514 N MARSHALL ST",19133,1945.25,209.56,573.05,1052.49,3780.35,TRUE,FALSE,6,2020,2015,2022,29400,NA,NA,"house","residential",0,0,411.54,"N",FALSE,"N",FALSE,202206,"2514 N Marshall St, Philadelphia, PA, USA",39.98963101,-75.14368625,1
"5763",371062700,"2521 N 7TH ST",19133,921.77,212.58,402.61,708.31,2245.27,TRUE,FALSE,4,2021,2018,2022,40900,NA,NA,"house","residential",0,0,572.52,"N",FALSE,"N",FALSE,202206,"2521 N 7th St, Philadelphia, PA, USA",39.98980475,-75.1443511,1
"5764",371063600,"2539 N 7TH ST",19133,5006.69,343.91,1500.66,1871.55,8722.81,TRUE,FALSE,6,2021,2016,2022,40800,NA,NA,"house","residential",0,0,571.12,"N",FALSE,"N",FALSE,202206,"2539 N 7th St, Philadelphia, PA, USA",39.9900584,-75.14429532,1
"5765",371071300,"2520 N 7TH ST",19133,264.37,20.7,19.72,282.59,587.38,TRUE,FALSE,3,2021,2018,2022,44700,NA,NA,"house","residential",0,625.71,0,"N",FALSE,"N",FALSE,202206,"2520 N 7th St, Philadelphia, PA, USA",39.98982378,-75.14449858,1
"5766",604013900,"5570 LUDLOW ST",19139,1781.19,119.49,299.05,783.53,2983.26,TRUE,FALSE,4,2021,2018,2022,32300,"UPPER DARBY","PA","house","residential",0,0,452.14,"N",FALSE,"N",FALSE,202206,"5570 Ludlow St, Philadelphia, PA, USA",39.96007548,-75.2324113,1
"5767",604014000,"5572 LUDLOW ST",19139,467.17,30.32,45.13,255.45,798.07,TRUE,FALSE,2,2021,2020,2022,59800,NA,NA,"house","residential",0,629.91,207.17,"N",FALSE,"N",FALSE,202206,"5572 Ludlow St, Philadelphia, PA, USA",39.96008026,-75.23245026,1
"5768",604030600,"5728 SANSOM ST",19139,515.05,32.51,41.56,240.7,829.82,TRUE,FALSE,2,2021,2020,2022,74300,NA,NA,"house","residential",0,629.91,410.14,"N",FALSE,"N",FALSE,202206,"5728 Sansom St, Philadelphia, PA, USA",39.95902035,-75.23634677,1
"5769",604047900,"5514 CHANCELLOR ST",19139,3366.97,224.79,509.52,1079.15,5180.43,TRUE,FALSE,4,2021,2018,2022,67600,"WYNNEWOOD","PA","house","residential",0,0,946.26,"N",FALSE,"N",FALSE,202206,"5514 Chancellor St, Philadelphia, PA, USA",39.95705809,-75.23191511,1
"5770",604051700,"5523 LOCUST ST",19139,1226.79,99.57,139.52,496.55,1962.43,TRUE,FALSE,4,2021,2018,2022,89700,NA,NA,"house","residential",0,0,1255.62,"N",FALSE,"N",FALSE,202206,"5523 Locust St, Philadelphia, PA, USA",39.95668311,-75.2323299,1
"5771",604052600,"5541 LOCUST ST",19139,0,0,0,25.73,25.73,TRUE,FALSE,1,2020,2020,2022,89700,"PHILADELPHIA","PA","house","residential",0,0,1255.62,"N",FALSE,"N",FALSE,202206,"5541 Locust St, Philadelphia, PA, USA",39.95674173,-75.23280947,1
"5772",202060811,"1642 N FRANKLIN ST",19122,1402.71,99.15,96.12,355.84,1953.82,TRUE,FALSE,2,2021,2020,2022,96900,"COLLEGEVILLE","PA","house","residential",0,0,1356.41,"N",FALSE,"N",FALSE,202206,"1642 N Franklin St, Philadelphia, PA, USA",39.97714307,-75.14769309,1
"5773",202115701,"2108 N 8TH ST",19122,579.52,39.11,147.8,569.6,1336.03,TRUE,FALSE,4,2021,2017,2022,9000,NA,NA,"house","residential",84300,0,125.98,"N",FALSE,"N",FALSE,202206,"2108 N 8th St, Philadelphia, PA, USA",39.98366799,-75.14716235,1
"5774",212316006,"425 LEMONTE ST",19128,1922.34,124.76,185.7,327.85,2560.65,TRUE,FALSE,2,2021,2020,2022,60900,NA,NA,"house","residential",0,0,852.48,"N",FALSE,"N",FALSE,202206,"425 Lemonte St, Philadelphia, PA, USA",40.03859189,-75.22551328,1
"5775",212316008,"427 LEMONTE ST",19128,1922.34,124.76,185.7,327.85,2560.65,TRUE,FALSE,2,2021,2020,2022,60900,NA,NA,"house","residential",0,0,852.48,"N",FALSE,"N",FALSE,202206,"427 Lemonte St, Philadelphia, PA, USA",40.03861255,-75.22546787,1
"5776",363130100,"2112 MORRIS ST",19145,4556.42,298.53,515.43,613.03,5983.41,TRUE,FALSE,3,2021,2019,2022,126800,NA,NA,"house","residential",0,0,1774.95,"N",FALSE,"N",FALSE,202206,"2112 Morris St, Philadelphia, PA, USA",39.93071653,-75.18035296,1
"5777",363134800,"2021 WATKINS ST",19145,6772,499.49,1730.81,1247.43,10249.73,TRUE,FALSE,6,2021,2016,2022,85400,"SHARON HILL","PA","house","residential",0,0,1195.43,"N",FALSE,"N",FALSE,202206,"2021 Watkins St, Philadelphia, PA, USA",39.93017159,-75.17869651,1
"5778",371081400,"2515 N FRANKLIN ST",19133,1312.16,86.9,172.96,385.13,1957.15,TRUE,FALSE,3,2021,2019,2022,30800,NA,NA,"house","residential",0,0,431.14,"N",FALSE,"N",FALSE,202206,"2515 N Franklin St, Philadelphia, PA, USA",39.98980148,-75.14501015,1
"5779",371081700,"2519 N FRANKLIN ST",19133,477.96,33.46,68.1,158.55,738.07,TRUE,FALSE,1,2020,2020,2022,30900,"PHILADELPHIA","PA","house","residential",0,0,432.54,"N",FALSE,"N",FALSE,202206,"2519 N Franklin St, Philadelphia, PA, USA",39.98985784,-75.1449981,1
"5780",371086200,"2647 N FRANKLIN ST",19133,0,0,0,96.93,96.93,TRUE,FALSE,1,2018,2018,2022,30600,NA,NA,"house","residential",0,428.34,0,"N",FALSE,"N",FALSE,202206,"2647 N Franklin St, Philadelphia, PA, USA",39.9917883,-75.14457948,1
"5781",371090500,"2516 N FRANKLIN ST",19133,709.97,49.7,101.17,186.68,1047.52,TRUE,FALSE,1,2020,2020,2022,45900,"PHILADELPHIA","PA","house","residential",0,0,642.51,"N",FALSE,"N",FALSE,202206,"2516 N Franklin St, Philadelphia, PA, USA",39.98984819,-75.14515172,1
"5782",491481700,"4512 N CAMAC ST",19140,0,206.77,385.15,430.28,1022.2,TRUE,FALSE,3,2021,2018,2022,75300,NA,NA,"house","residential",0,0,1054.05,"N",FALSE,"N",FALSE,202206,"4512 N Camac St, Philadelphia, PA, USA",40.02133576,-75.14561825,1
"5783",604057700,"5521 IRVING ST",19139,169.67,169.4,15.94,398.44,753.45,TRUE,FALSE,6,2021,2016,2022,70100,NA,NA,"house","residential",0,629.91,351.35,"N",FALSE,"N",FALSE,202206,"5521 Irving St, Philadelphia, PA, USA",39.95611546,-75.23266759,1
"5784",604063400,"5539 SPRUCE ST",19139,1025.69,66.56,99.08,320.33,1511.66,TRUE,FALSE,2,2021,2020,2022,91100,NA,NA,"house","residential",0,629.91,645.31,"N",FALSE,"N",FALSE,202206,"5539 Spruce St, Philadelphia, PA, USA",39.95551541,-75.2330357,1
"5785",382194400,"3212 N SPANGLER ST",19129,815.84,93.7,318.81,652.77,1881.12,TRUE,FALSE,4,2021,2017,2022,57200,"PHILA","PA","house","residential",0,629.91,170.78,"N",FALSE,"N",FALSE,202206,"3212 N Spangler St, Philadelphia, PA, USA",40.00612874,-75.18411592,1
"5786",324185300,"1721 N HOLLYWOOD ST",19121,2088.94,139.1,295.64,778,3301.68,TRUE,FALSE,3,2021,2019,2022,44300,NA,NA,"house","residential",0,0,620.11,"N",FALSE,"N",FALSE,202206,"1721 N Hollywood St, Philadelphia, PA, USA",39.98211333,-75.18239157,1
"5787",213283078,"660 LEVERINGTON AVE",19128,7686.19,498.84,742.5,1822.78,10750.31,TRUE,FALSE,2,2021,2020,2022,243500,"ERIE","PA","house","residential",0,0,3408.51,"N",FALSE,"N",FALSE,202206,"660 Leverington Ave, Philadelphia, PA, USA",40.03788763,-75.21276262,1
"5788",371208300,"2630 N JESSUP ST",19133,3900.37,265.19,818.32,719.38,5703.26,TRUE,FALSE,5,2021,2014,2022,48700,NA,NA,"house","residential",0,0,681.7,"N",FALSE,"N",FALSE,202206,"2630 N Jessup St, Philadelphia, PA, USA",39.99210678,-75.15019453,1
"5789",371212200,"2603 N SARTAIN ST",19133,1890.7,155.27,405.9,1697.49,4149.36,TRUE,FALSE,8,2021,2014,2022,31900,NA,NA,"house","residential",0,0,446.54,"Y",FALSE,"N",FALSE,202206,"2603 N Sartain St, Philadelphia, PA, USA",39.99186446,-75.1505822,1
"5790",371212800,"2615 N SARTAIN ST",19133,1345.3,97.59,345.67,1036.98,2825.54,TRUE,FALSE,7,2021,2015,2022,7900,"PHILADELPHIA","PA","house","residential",0,0,110.58,"N",FALSE,"N",FALSE,202206,"2615 N Sartain St, Philadelphia, PA, USA",39.99198399,-75.15055503,1
"5791",371215200,"2516 N SARTAIN ST",19133,1379.99,114.94,189.39,414.07,2098.39,TRUE,FALSE,3,2021,2019,2022,35800,"PHILADELPHIA","PA","house","residential",0,0,501.13,"N",FALSE,"N",FALSE,202206,"2516 N Sartain St, Philadelphia, PA, USA",39.99059422,-75.15093066,1
